repo_full,detector_family,detector_variant,scenario_type,affected_metrics,dimensionality,magnitude_level,duration_weeks,volume_condition,missingness_condition,scenario_detector_rows,mean_strict_incremental_episode_detected,strict_incremental_episode_detected_valid_observations,mean_strict_incremental_detection_delay_weeks,strict_incremental_detection_delay_weeks_valid_observations,mean_reference_alarm_burden,reference_alarm_burden_valid_observations,mean_incremental_alarm_duration_weeks,incremental_alarm_duration_weeks_valid_observations,mean_incremental_spillover_weeks,incremental_spillover_weeks_valid_observations,mean_total_operational_episode_detected,total_operational_episode_detected_valid_observations,mean_reference_alarm_overlap_fraction,reference_alarm_overlap_fraction_valid_observations,mean_incremental_boundary_overlap,incremental_boundary_overlap_valid_observations,mean_pair_unevaluable_fraction,pair_unevaluable_fraction_valid_observations,mean_injection_relative_precision,injection_relative_precision_valid_observations,mean_injection_relative_false_alarm_rate,injection_relative_false_alarm_rate_valid_observations,mean_incremental_detected_within_0w_post,incremental_detected_within_0w_post_valid_observations,mean_incremental_detected_within_1w_post,incremental_detected_within_1w_post_valid_observations,mean_incremental_detected_within_2w_post,incremental_detected_within_2w_post_valid_observations,mean_incremental_detected_within_4w_post,incremental_detected_within_4w_post_valid_observations
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log+rerun_rate,2,low,1,observed,none,100,0.0,100,,0,0.022222222222222185,100,0.0,100,0.0,100,0.02,100,0.02,100,0.0,98,0.021739130434782653,100,0.02,100,0.02226262626262627,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,low,1,observed,none,100,0.01,100,0.0,1,0.0,100,0.02,100,0.01,100,0.01,100,0.0,100,0.01020408163265306,98,0.021739130434782653,100,0.5,2,0.00022727272727272727,100,0.01,100,0.02,100,0.02,100,0.02,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,low,1,observed,none,100,0.09,100,0.0,9,0.04444444444444437,100,0.22,100,0.13,100,0.12,100,0.03,100,0.07653061224489796,98,0.021739130434782653,100,0.05499999999999999,100,0.046116161616161645,100,0.09,100,0.19,100,0.19,100,0.19,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,low,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,98,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,mewma,mewma,metric_shift,latency_log+rerun_rate,2,low,1,observed,none,100,0.18,100,0.0,18,0.0,100,0.4,100,0.22,100,0.18,100,0.0,100,0.12166666666666667,100,0.0,100,0.467948717948718,26,0.004888888888888886,100,0.18,100,0.2,100,0.21,100,0.25,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log+rerun_rate,2,medium,1,observed,none,100,0.0,100,,0,0.0,100,0.01,100,0.01,100,0.0,100,0.0,100,0.0,97,0.021739130434782653,100,0.0,1,0.00022727272727272727,100,0.0,100,0.01,100,0.01,100,0.01,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log+rerun_rate,2,medium,1,observed,none,100,0.0,100,,0,0.022222222222222185,100,0.0,100,0.0,100,0.01,100,0.01,100,0.0,97,0.021739130434782653,100,0.01,100,0.02248484848484849,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,medium,1,observed,none,100,0.03,100,0.0,3,0.0,100,0.09,100,0.06,100,0.03,100,0.0,100,0.030927835051546393,97,0.021739130434782653,100,0.3333333333333333,9,0.0013636363636363637,100,0.03,100,0.09,100,0.09,100,0.09,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,1,observed,none,100,0.09,100,0.0,9,0.04444444444444437,100,0.2,100,0.11,100,0.13,100,0.04,100,0.08247422680412371,97,0.021739130434782653,100,0.05499999999999999,100,0.04451515151515152,100,0.09,100,0.18,100,0.18,100,0.18,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,medium,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,97,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,mewma,mewma,metric_shift,latency_log+rerun_rate,2,medium,1,observed,none,100,0.65,100,0.0,65,0.0,100,1.21,100,0.56,100,0.65,100,0.0,100,0.4625,100,0.0,100,0.6423611111111112,72,0.01244444444444444,100,0.65,100,0.68,100,0.68,100,0.69,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log+rerun_rate,2,high,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,96,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log+rerun_rate,2,high,1,observed,none,100,0.0,100,,0,0.022222222222222185,100,0.0,100,0.0,100,0.01,100,0.01,100,0.0,96,0.021739130434782653,100,0.01,100,0.02247979797979798,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,high,1,observed,none,100,0.02,100,0.0,2,0.0,100,0.03,100,0.01,100,0.02,100,0.0,100,0.020833333333333332,96,0.021739130434782653,100,0.6666666666666666,3,0.00022727272727272727,100,0.02,100,0.03,100,0.03,100,0.03,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,high,1,observed,none,100,0.08,100,0.0,8,0.04444444444444437,100,0.16,100,0.08,100,0.1,100,0.02,100,0.078125,96,0.021739130434782653,100,0.04166666666666667,100,0.04382323232323233,100,0.08,100,0.15,100,0.15,100,0.15,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,96,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,mewma,mewma,metric_shift,latency_log+rerun_rate,2,high,1,observed,none,100,0.8,100,0.0,80,0.0,100,1.65,100,0.85,100,0.8,100,0.0,100,0.4841666666666668,100,0.0,100,0.5629844961240311,86,0.018888888888888886,100,0.8,100,0.8,100,0.82,100,0.82,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log+rerun_rate,2,medium,1,low_volume,none,100,0.0,100,,0,0.0,100,0.02,100,0.02,100,0.0,100,0.0,100,0.0,99,0.021739130434782653,100,0.0,2,0.00045454545454545455,100,0.0,100,0.02,100,0.02,100,0.02,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log+rerun_rate,2,medium,1,low_volume,none,100,0.01,100,0.0,1,0.022222222222222185,100,0.04,100,0.03,100,0.01,100,0.02,100,0.005050505050505051,99,0.021739130434782653,100,0.003663003663003663,91,0.021358585858585855,100,0.01,100,0.01,100,0.01,100,0.01,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,medium,1,low_volume,none,100,0.05,100,0.0,5,0.0,100,0.08,100,0.03,100,0.05,100,0.0,100,0.050505050505050504,99,0.021739130434782653,100,0.625,8,0.0006818181818181818,100,0.05,100,0.08,100,0.08,100,0.08,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,1,low_volume,none,100,0.09,100,0.0,9,0.04444444444444437,100,0.19,100,0.1,100,0.11,100,0.02,100,0.08585858585858586,99,0.021739130434782653,100,0.04999999999999999,100,0.04180808080808081,100,0.09,100,0.16,100,0.16,100,0.16,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,medium,1,low_volume,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,99,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,mewma,mewma,metric_shift,latency_log+rerun_rate,2,medium,1,low_volume,none,100,0.69,100,0.0,69,0.0,100,1.36,100,0.67,100,0.69,100,0.0,100,0.45250000000000007,100,0.0,100,0.6114864864864866,74,0.014888888888888886,100,0.69,100,0.71,100,0.71,100,0.73,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log+rerun_rate,2,medium,1,observed,controlled,100,0.0,100,,0,0.0,100,0.03,100,0.03,100,0.0,100,0.0,100,0.0,51,0.1556521739130435,100,0.0,3,0.0006818181818181818,100,0.0,100,0.03,100,0.03,100,0.03,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log+rerun_rate,2,medium,1,observed,controlled,100,0.0,100,,0,0.022222222222222185,100,0.0,100,0.0,100,0.02,100,0.02,100,0.0,98,0.021739130434782653,100,0.02,100,0.02226262626262627,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,medium,1,observed,controlled,100,0.0,100,,0,0.0,100,0.04,100,0.04,100,0.0,100,0.0,100,0.0,47,0.16239130434782617,100,0.0,4,0.0009090909090909091,100,0.0,100,0.04,100,0.04,100,0.04,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,1,observed,controlled,100,0.0,100,,0,0.040297507213366925,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.29630434782608733,100,0.0,87,0.040297507213366925,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,medium,1,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,,0,0.29630434782608733,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,mewma,mewma,metric_shift,latency_log+rerun_rate,2,medium,1,observed,controlled,100,0.16,100,0.0,16,0.0,100,0.31,100,0.15,100,0.16,100,0.0,100,0.12833333333333333,100,0.0,100,0.5833333333333334,22,0.003333333333333333,100,0.16,100,0.17,100,0.17,100,0.2,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log+rerun_rate,2,low,2,observed,none,100,0.83,100,1.0,83,0.0,100,0.83,100,0.0,100,0.83,100,0.0,100,0.425,100,0.021739130434782653,100,1.0,83,0.0,100,0.83,100,0.83,100,0.83,100,0.83,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log+rerun_rate,2,low,2,observed,none,100,0.0,100,,0,0.022222222222222185,100,0.0,100,0.0,100,0.02,100,0.01,100,0.0,100,0.021739130434782653,100,0.02,100,0.02278012684989432,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,low,2,observed,none,100,0.35,100,0.8285714285714286,35,0.0,100,0.43,100,0.02,100,0.35,100,0.0,100,0.21333333333333332,100,0.021739130434782653,100,0.9583333333333334,36,0.0004651162790697674,100,0.35,100,0.36,100,0.36,100,0.36,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,low,2,observed,none,100,0.84,100,0.8571428571428571,84,0.04444444444444437,100,1.08,100,0.12,100,0.9,100,0.04,100,0.47,100,0.021739130434782653,100,0.36249999999999993,100,0.04230443974630026,100,0.84,100,0.84,100,0.84,100,0.84,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,low,2,observed,none,100,0.35,100,1.0,35,0.0,100,0.35,100,0.0,100,0.35,100,0.0,100,0.185,100,0.021739130434782653,100,1.0,35,0.0,100,0.35,100,0.35,100,0.35,100,0.35,100
containerd/containerd,mewma,mewma,metric_shift,latency_log+rerun_rate,2,low,2,observed,none,100,0.63,100,0.8412698412698413,63,0.0,100,1.52,100,0.79,100,0.63,100,0.0,100,0.25566666666666665,100,0.0,100,0.5861111111111109,66,0.017954545454545442,100,0.63,100,0.64,100,0.65,100,0.66,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log+rerun_rate,2,medium,2,observed,none,100,1.0,100,1.0,100,0.0,100,1.0,100,0.0,100,1.0,100,0.0,100,0.51,100,0.021739130434782653,100,1.0,100,0.0,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log+rerun_rate,2,medium,2,observed,none,100,0.0,100,,0,0.022222222222222185,100,0.0,100,0.0,100,0.05,100,0.025,100,0.0,100,0.021739130434782653,100,0.05,100,0.02208245243128967,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,medium,2,observed,none,100,0.79,100,0.9746835443037974,79,0.0,100,0.81,100,0.0,100,0.79,100,0.0,100,0.415,100,0.021739130434782653,100,1.0,79,0.0,100,0.79,100,0.79,100,0.79,100,0.79,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,2,observed,none,100,0.94,100,0.8723404255319149,94,0.04444444444444437,100,1.15,100,0.09,100,1.0,100,0.06,100,0.525,100,0.021739130434782653,100,0.4033333333333335,100,0.04160676532769561,100,0.94,100,0.94,100,0.94,100,0.94,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,medium,2,observed,none,100,0.79,100,1.0,79,0.0,100,0.79,100,0.0,100,0.79,100,0.0,100,0.405,100,0.021739130434782653,100,1.0,79,0.0,100,0.79,100,0.79,100,0.79,100,0.79,100
containerd/containerd,mewma,mewma,metric_shift,latency_log+rerun_rate,2,medium,2,observed,none,100,1.0,100,0.31,100,0.0,100,4.11,100,2.42,100,1.0,100,0.0,100,0.4280476190476189,100,0.0,100,0.45669047619047604,100,0.05500000000000002,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log+rerun_rate,2,high,2,observed,none,100,1.0,100,1.0,100,0.0,100,1.03,100,0.03,100,1.0,100,0.0,100,0.51,100,0.021739130434782653,100,0.985,100,0.0006976744186046512,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log+rerun_rate,2,high,2,observed,none,100,0.0,100,,0,0.022222222222222185,100,0.0,100,0.0,100,0.04,100,0.02,100,0.0,100,0.021739130434782653,100,0.04,100,0.022309725158562395,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,high,2,observed,none,100,1.0,100,0.99,100,0.0,100,1.03,100,0.02,100,1.0,100,0.0,100,0.5166666666666666,100,0.021739130434782653,100,0.99,100,0.0004651162790697674,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,high,2,observed,none,100,0.98,100,0.9183673469387755,98,0.04444444444444437,100,1.16,100,0.1,100,1.0,100,0.035,100,0.5283333333333333,100,0.021739130434782653,100,0.37749999999999984,100,0.044386892177589905,100,0.98,100,0.98,100,0.98,100,0.98,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,high,2,observed,none,100,1.0,100,1.0,100,0.0,100,1.0,100,0.0,100,1.0,100,0.0,100,0.515,100,0.021739130434782653,100,1.0,100,0.0,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,mewma,mewma,metric_shift,latency_log+rerun_rate,2,high,2,observed,none,100,1.0,100,0.26,100,0.0,100,4.72,100,2.98,100,1.0,100,0.0,100,0.3719285714285713,100,0.0,100,0.3913095238095238,100,0.06772727272727277,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log+rerun_rate,2,medium,2,low_volume,none,100,1.0,100,1.0,100,0.0,100,1.01,100,0.01,100,1.0,100,0.0,100,0.5183333333333333,100,0.021739130434782653,100,0.995,100,0.0002325581395348837,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log+rerun_rate,2,medium,2,low_volume,none,100,0.04,100,0.0,4,0.022222222222222185,100,0.08,100,0.02,100,0.05,100,0.005,100,0.03,100,0.021739130434782653,100,0.037453183520599245,89,0.020903805496828777,100,0.04,100,0.04,100,0.04,100,0.04,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,medium,2,low_volume,none,100,0.77,100,0.961038961038961,77,0.0,100,0.82,100,0.02,100,0.77,100,0.0,100,0.41166666666666674,100,0.021739130434782653,100,0.987012987012987,77,0.0004651162790697674,100,0.77,100,0.77,100,0.77,100,0.77,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,2,low_volume,none,100,0.97,100,0.8556701030927835,97,0.04444444444444437,100,1.16,100,0.05,100,1.0,100,0.035,100,0.5633333333333334,100,0.021739130434782653,100,0.42416666666666686,100,0.03878964059196622,100,0.97,100,0.97,100,0.97,100,0.97,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,medium,2,low_volume,none,100,0.8,100,1.0,80,0.0,100,0.8,100,0.0,100,0.8,100,0.0,100,0.415,100,0.021739130434782653,100,1.0,80,0.0,100,0.8,100,0.8,100,0.8,100,0.8,100
containerd/containerd,mewma,mewma,metric_shift,latency_log+rerun_rate,2,medium,2,low_volume,none,100,1.0,100,0.28,100,0.0,100,4.31,100,2.59,100,1.0,100,0.0,100,0.40666666666666657,100,0.0,100,0.4368809523809523,100,0.05886363636363636,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log+rerun_rate,2,medium,2,observed,controlled,100,0.48,100,1.0,48,0.0,100,0.49,100,0.01,100,0.48,100,0.0,100,0.3135964912280702,76,0.16086956521739132,100,0.9895833333333334,48,0.0002325581395348837,100,0.48,100,0.48,100,0.48,100,0.48,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log+rerun_rate,2,medium,2,observed,controlled,100,0.0,100,,0,0.022222222222222185,100,0.0,100,0.0,100,0.07,100,0.035,100,0.0,100,0.021739130434782653,100,0.07,100,0.02161205073995774,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,medium,2,observed,controlled,100,0.45,100,0.9777777777777777,45,0.0,100,0.46,100,0.01,100,0.45,100,0.0,100,0.316017316017316,77,0.16760869565217398,100,0.9888888888888889,45,0.0002325581395348837,100,0.45,100,0.45,100,0.45,100,0.45,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,2,observed,controlled,100,0.04,100,0.0,4,0.03956493729211765,100,0.04,100,0.0,100,0.06,100,0.02,100,0.07547169811320754,53,0.30673913043478307,100,0.03787878787878787,88,0.039613061946801614,100,0.04,100,0.04,100,0.04,100,0.04,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,medium,2,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,53,0.30673913043478307,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,mewma,mewma,metric_shift,latency_log+rerun_rate,2,medium,2,observed,controlled,100,0.99,100,0.5555555555555556,99,0.0,100,3.15,100,1.72,100,0.99,100,0.0,100,0.4176190476190475,100,0.0,100,0.5308080808080807,99,0.03909090909090912,100,0.99,100,0.99,100,0.99,100,0.99,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log+rerun_rate,2,low,4,observed,none,100,0.94,100,1.0957446808510638,94,0.0,100,2.53,100,0.0,100,0.94,100,0.0,100,0.6375,100,0.021739130434782653,100,1.0,94,0.0,100,0.94,100,0.94,100,0.94,100,0.94,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log+rerun_rate,2,low,4,observed,none,100,0.0,100,,0,0.022222222222222185,100,0.0,100,0.0,100,0.07,100,0.0175,100,0.0,100,0.021739130434782653,100,0.07,100,0.02266550522648085,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,low,4,observed,none,100,0.45,100,1.3111111111111111,45,0.0,100,0.77,100,0.0,100,0.45,100,0.0,100,0.19833333333333336,100,0.021739130434782653,100,1.0,45,0.0,100,0.45,100,0.45,100,0.45,100,0.45,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,low,4,observed,none,100,1.0,100,0.94,100,0.04444444444444437,100,2.81,100,0.04,100,1.0,100,0.04,100,0.6938333333333334,100,0.021739130434782653,100,0.6380000000000003,100,0.04069686411149829,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,low,4,observed,none,100,0.41,100,1.4390243902439024,41,0.0,100,0.64,100,0.0,100,0.41,100,0.0,100,0.165,100,0.021739130434782653,100,1.0,41,0.0,100,0.41,100,0.41,100,0.41,100,0.41,100
containerd/containerd,mewma,mewma,metric_shift,latency_log+rerun_rate,2,low,4,observed,none,100,0.93,100,1.4086021505376345,93,0.0,100,4.18,100,1.78,100,0.93,100,0.0,100,0.4196785714285714,100,0.0,100,0.6481694828469021,93,0.04238095238095238,100,0.93,100,0.93,100,0.93,100,0.93,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log+rerun_rate,2,medium,4,observed,none,100,1.0,100,1.0,100,0.0,100,3.01,100,0.01,100,1.0,100,0.0,100,0.7484999999999999,100,0.021739130434782653,100,0.9975,100,0.00024390243902439024,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,failure_rate,metric_shift,latency_log+rerun_rate,2,medium,4,observed,none,100,0.0,100,,0,0.022222222222222185,100,0.0,100,0.0,100,0.12,100,0.03,100,0.0,100,0.021739130434782653,100,0.12,100,0.021463414634146357,100,0.0,100,0.0,100,0.0,100,0.0,100
containerd/containerd,causal_rolling_mad,rerun_rate,metric_shift,latency_log+rerun_rate,2,medium,4,observed,none,100,0.88,100,1.0568181818181819,88,0.0,100,2.28,100,0.0,100,0.88,100,0.0,100,0.57,100,0.021739130434782653,100,1.0,88,0.0,100,0.88,100,0.88,100,0.88,100,0.88,100
containerd/containerd,causal_rolling_mad,union,metric_shift,latency_log+rerun_rate,2,medium,4,observed,none,100,1.0,100,0.97,100,0.04444444444444437,100,2.98,100,0.06,100,1.0,100,0.06,100,0.7215,100,0.021739130434782653,100,0.6880000000000002,100,0.037560975609756124,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,two_of_three,metric_shift,latency_log+rerun_rate,2,medium,4,observed,none,100,0.88,100,1.0795454545454546,88,0.0,100,2.3,100,0.0,100,0.88,100,0.0,100,0.575,100,0.021739130434782653,100,1.0,88,0.0,100,0.88,100,0.88,100,0.88,100,0.88,100
containerd/containerd,mewma,mewma,metric_shift,latency_log+rerun_rate,2,medium,4,observed,none,100,1.0,100,0.29,100,0.0,100,8.25,100,4.54,100,1.0,100,0.0,100,0.45533261183261176,100,0.0,100,0.4676518759018758,100,0.10809523809523798,100,1.0,100,1.0,100,1.0,100,1.0,100
containerd/containerd,causal_rolling_mad,latency_log,metric_shift,latency_log+rerun_rate,2,high,4,observed,none,100,1.0,100,1.0,100,0.0,100,3.02,100,0.02,100,1.0,100,0.0,100,0.7545000000000001,100,0.021739130434782653,100,0.995,100,0.0004878048780487805,100,1.0,100,1.0,100,1.0,100,1.0,100
