scenario_id,repo_full,scenario_type,affected_metrics,dimensionality,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,repetition,seed,start_index,end_index,injected_weeks,status
B000001797,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",8,observed,none,95,4816007040131960705,45.0,52.0,"[""2026-05-04"", ""2026-05-11"", ""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22""]",evaluable
B000001798,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",8,observed,none,96,4683724033711701940,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable
B000001799,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",8,observed,none,97,3006535990268662184,21.0,28.0,"[""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05""]",evaluable
B000001800,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",8,observed,none,98,16042047205632124189,32.0,39.0,"[""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23""]",evaluable
B000001801,containerd/containerd,metric_shift,latency_log,1,high,"{""latency_log"": 0.5}",8,observed,none,99,12003881769715580853,43.0,50.0,"[""2026-04-20"", ""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08""]",evaluable
B000001802,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,0,7249692595456721120,48.0,55.0,"[""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13""]",evaluable
B000001803,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,1,5068767130807116825,49.0,56.0,"[""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13"", ""2026-07-20""]",evaluable
B000001804,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,2,13027458422564026697,48.0,55.0,"[""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13""]",evaluable
B000001805,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,3,7248138467246738607,13.0,20.0,"[""2025-09-22"", ""2025-09-29"", ""2025-10-06"", ""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10""]",evaluable
B000001806,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,4,17329574612499325767,19.0,26.0,"[""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22""]",evaluable
B000001807,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,5,6269939395802594884,47.0,54.0,"[""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06""]",evaluable
B000001808,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,6,661500215082383844,37.0,44.0,"[""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27""]",evaluable
B000001809,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,7,5517588667708692473,15.0,22.0,"[""2025-10-06"", ""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24""]",evaluable
B000001810,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,8,414330846881379013,14.0,21.0,"[""2025-09-29"", ""2025-10-06"", ""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17""]",evaluable
B000001811,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,9,17058380438021250316,14.0,21.0,"[""2025-09-29"", ""2025-10-06"", ""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17""]",evaluable
B000001812,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,10,9464802897690707655,49.0,56.0,"[""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13"", ""2026-07-20""]",evaluable
B000001813,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,11,1758071676182598216,37.0,44.0,"[""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27""]",evaluable
B000001814,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,12,7483453629445636506,40.0,47.0,"[""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18""]",evaluable
B000001815,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,13,7588136656486288584,19.0,26.0,"[""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22""]",evaluable
B000001816,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,14,7004651459683922153,18.0,25.0,"[""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15""]",evaluable
B000001817,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,15,8668628446792302543,22.0,29.0,"[""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable
B000001818,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,16,11778634519225227369,40.0,47.0,"[""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18""]",evaluable
B000001819,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,17,1863929062250653025,30.0,37.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23"", ""2026-03-02"", ""2026-03-09""]",evaluable
B000001820,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,18,6884213829250442766,16.0,23.0,"[""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01""]",evaluable
B000001821,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,19,9800537618301880493,30.0,37.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23"", ""2026-03-02"", ""2026-03-09""]",evaluable
B000001822,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,20,13253929610058981010,50.0,57.0,"[""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13"", ""2026-07-20"", ""2026-07-27""]",evaluable
B000001823,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,21,3206312085817981288,44.0,51.0,"[""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15""]",evaluable
B000001824,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,22,3926768298962098635,19.0,26.0,"[""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22""]",evaluable
B000001825,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,23,15613510767176925367,50.0,57.0,"[""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13"", ""2026-07-20"", ""2026-07-27""]",evaluable
B000001826,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,24,7514360135388695201,15.0,22.0,"[""2025-10-06"", ""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24""]",evaluable
B000001827,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,25,125571133131728927,45.0,52.0,"[""2026-05-04"", ""2026-05-11"", ""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22""]",evaluable
B000001828,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,26,243250033515005246,15.0,22.0,"[""2025-10-06"", ""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24""]",evaluable
B000001829,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,27,4526371568105551286,18.0,25.0,"[""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15""]",evaluable
B000001830,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,28,13175149598891976758,36.0,43.0,"[""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20""]",evaluable
B000001831,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,29,4996877654384527850,42.0,49.0,"[""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18"", ""2026-05-25"", ""2026-06-01""]",evaluable
B000001832,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,30,16204401551443672132,20.0,27.0,"[""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29""]",evaluable
B000001833,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,31,5648006682139334203,41.0,48.0,"[""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18"", ""2026-05-25""]",evaluable
B000001834,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,32,14723013062807323575,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable
B000001835,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,33,18055717178526890874,37.0,44.0,"[""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27""]",evaluable
B000001836,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,34,10052961482539828371,25.0,32.0,"[""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable
B000001837,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,35,17388632754020683959,37.0,44.0,"[""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27""]",evaluable
B000001838,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,36,5468678563422892528,35.0,42.0,"[""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13""]",evaluable
B000001839,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,37,4831245733319623074,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable
B000001840,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,38,4879213521029974299,43.0,50.0,"[""2026-04-20"", ""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08""]",evaluable
B000001841,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,39,455951900830429493,48.0,55.0,"[""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13""]",evaluable
B000001842,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,40,6240223628154481217,18.0,25.0,"[""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15""]",evaluable
B000001843,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,41,17789637428229057733,17.0,24.0,"[""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08""]",evaluable
B000001844,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,42,4620151487039250376,32.0,39.0,"[""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23""]",evaluable
B000001845,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,43,16504975355681287138,14.0,21.0,"[""2025-09-29"", ""2025-10-06"", ""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17""]",evaluable
B000001846,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,44,8801740210512499066,50.0,57.0,"[""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13"", ""2026-07-20"", ""2026-07-27""]",evaluable
B000001847,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,45,15121728285441643949,18.0,25.0,"[""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15""]",evaluable
B000001848,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,46,12015972537105158488,35.0,42.0,"[""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13""]",evaluable
B000001849,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,47,172782846553116860,21.0,28.0,"[""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05""]",evaluable
B000001850,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,48,9496416397230367161,37.0,44.0,"[""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27""]",evaluable
B000001851,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,49,11350616037591161252,51.0,58.0,"[""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13"", ""2026-07-20"", ""2026-07-27"", ""2026-08-03""]",evaluable
B000001852,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,50,11949702850438012846,17.0,24.0,"[""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08""]",evaluable
B000001853,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,51,3455646296019779672,18.0,25.0,"[""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15""]",evaluable
B000001854,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,52,17195186569880250181,29.0,36.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23"", ""2026-03-02""]",evaluable
B000001855,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,53,17669877312466551337,35.0,42.0,"[""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13""]",evaluable
B000001856,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,54,5732573458860765703,17.0,24.0,"[""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08""]",evaluable
B000001857,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,55,17004886220331185768,33.0,40.0,"[""2026-02-09"", ""2026-02-16"", ""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30""]",evaluable
B000001858,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,56,879949477417213161,49.0,56.0,"[""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13"", ""2026-07-20""]",evaluable
B000001859,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,57,10678445173266576174,40.0,47.0,"[""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18""]",evaluable
B000001860,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,58,7294642853721813030,25.0,32.0,"[""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable
B000001861,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,59,865849165681779714,19.0,26.0,"[""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22""]",evaluable
B000001862,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,60,12864728811382424855,21.0,28.0,"[""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05""]",evaluable
B000001863,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,61,9294636526402861263,19.0,26.0,"[""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22""]",evaluable
B000001864,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,62,15705077079304080741,13.0,20.0,"[""2025-09-22"", ""2025-09-29"", ""2025-10-06"", ""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10""]",evaluable
B000001865,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,63,17161105134517358314,14.0,21.0,"[""2025-09-29"", ""2025-10-06"", ""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17""]",evaluable
B000001866,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,64,1902790247906088144,19.0,26.0,"[""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22""]",evaluable
B000001867,containerd/containerd,metric_shift,latency_log,1,medium,"{""latency_log"": 0.25}",8,low_volume,none,65,14407262278835826743,18.0,25.0,"[""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15""]",evaluable
