scenario_id,repo_full,scenario_type,affected_metrics,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,repetition,seed,start_index,end_index,injected_weeks,status,unsupported_reason
S000009483,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,82,13946551622646113198,26.0,29.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable,
S000009484,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,83,7443358497388919490,26.0,29.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable,
S000009485,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,84,6070735996271280117,26.0,29.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable,
S000009486,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,85,176772516396805457,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009487,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,86,3273638620601962594,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009488,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,87,18013151710239348608,27.0,30.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable,
S000009489,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,88,2587358008386441930,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable,
S000009490,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,89,13398965783469413458,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable,
S000009491,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,90,9867846300526936532,32.0,35.0,"[""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000009492,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,91,1194257516424722249,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable,
S000009493,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,92,1850157243668371887,30.0,33.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000009494,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,93,18282061901650925675,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable,
S000009495,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,94,9406161429416277594,31.0,34.0,"[""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000009496,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,95,10108707626571805687,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009497,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,96,17889344731211336448,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009498,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,97,15471833429182830969,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable,
S000009499,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,98,15066176771674354754,27.0,30.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable,
S000009500,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,low_volume,none,99,9654357475959438890,30.0,33.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000009501,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,0,16434219013923879532,26.0,29.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable,
S000009502,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,1,4071534097882159767,31.0,34.0,"[""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000009503,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,2,14090291598658686678,27.0,30.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable,
S000009504,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,3,13124348317746188619,31.0,34.0,"[""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000009505,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,4,12973135593717796656,31.0,34.0,"[""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000009506,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,5,14447542906721181506,30.0,33.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000009507,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,6,16813558526120721051,27.0,30.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable,
S000009508,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,7,11660226695592198255,26.0,29.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable,
S000009509,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,8,15863252529431421558,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable,
S000009510,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,9,15821149283955147912,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable,
S000009511,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,10,2204344875670100996,26.0,29.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable,
S000009512,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,11,9438966495380973833,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009513,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,12,4165251450855874599,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable,
S000009514,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,13,3949805086835844583,30.0,33.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000009515,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,14,17680100685810566380,32.0,35.0,"[""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000009516,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,15,11261791175148490832,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009517,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,16,6361322851883581258,31.0,34.0,"[""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000009518,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,17,4865516188323948843,26.0,29.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable,
S000009519,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,18,3731647602397444746,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009520,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,19,2886141392285944883,32.0,35.0,"[""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000009521,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,20,7359899844229973424,32.0,35.0,"[""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000009522,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,21,7381077411110407804,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009523,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,22,3717813815785199921,26.0,29.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable,
S000009524,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,23,2055715804382814582,27.0,30.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable,
S000009525,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,24,5594134061069859246,30.0,33.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000009526,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,25,4496576217532811540,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009527,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,26,6465160242680518116,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable,
S000009528,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,27,1378376706422291278,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable,
S000009529,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,28,16277801633637889690,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009530,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,29,15896772570656566316,26.0,29.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable,
S000009531,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,30,17008688933368084359,27.0,30.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable,
S000009532,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,31,1748765073601197500,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009533,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,32,13829699667435709339,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009534,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,33,6863943266759116649,32.0,35.0,"[""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000009535,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,34,7460822021317017092,31.0,34.0,"[""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000009536,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,35,18276390184076956241,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009537,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,36,6762409465930403712,26.0,29.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable,
S000009538,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,37,15908152758279717293,27.0,30.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable,
S000009539,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,38,4664910847173890914,32.0,35.0,"[""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000009540,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,39,12941237292770493205,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009541,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,40,1195719106334202359,26.0,29.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable,
S000009542,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,41,4339666632337057390,31.0,34.0,"[""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000009543,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,42,18024154198361201522,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009544,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,43,690842807508899408,32.0,35.0,"[""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000009545,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,44,2306891844085771709,30.0,33.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000009546,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,45,8845546250840000256,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009547,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,46,13894935106718880267,30.0,33.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000009548,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,47,16993489920196369404,32.0,35.0,"[""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000009549,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,48,16932651906898665253,27.0,30.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable,
S000009550,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,49,18422648250133253856,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009551,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,50,8391958392743689701,26.0,29.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable,
S000009552,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,51,821703353691878383,31.0,34.0,"[""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000009553,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,52,15725549695047434754,27.0,30.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable,
S000009554,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,53,10906048749327899346,30.0,33.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000009555,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,54,8343110426436885522,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable,
S000009556,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,55,11482406999581434326,30.0,33.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000009557,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,56,4857741384424550297,30.0,33.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000009558,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,57,4657784222505903239,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable,
S000009559,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,58,8754087986398740912,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable,
S000009560,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,59,9316303060809148122,31.0,34.0,"[""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000009561,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,60,11482764842502796433,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable,
S000009562,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,61,774836637302764890,26.0,29.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable,
S000009563,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,62,15900071138971942310,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable,
S000009564,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,63,16456539374290163844,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable,
S000009565,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,64,6840355900106747463,30.0,33.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000009566,docker/cli,metric_shift,latency_log+rerun_rate,medium,"{""latency_log"": 0.25, ""rerun_rate"": 0.1}",4,observed,controlled,65,5782011023299823512,30.0,33.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
