repo_full,split,detector_family,detector_variant,metric,window_weeks,window_role,threshold,threshold_role,persistence_weeks,persistence_role,total_weeks,evaluable_weeks,excluded_weeks,alarm_weeks,alarm_prevalence,episode_count,total_episode_weeks,median_episode_duration_weeks,maximum_episode_duration_weeks,median_alarm_magnitude,maximum_alarm_magnitude,external_scoring_eligible,interpretation
tektoncd/pipeline,train,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,2,primary,36,9,27,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
containerd/containerd,external_evaluation,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,46,31,15,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
docker/cli,holdout,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
docker/cli,purge,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
docker/cli,train,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,36,8,28,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
helm/helm,external_evaluation,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,46,31,15,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
prometheus/prometheus,holdout,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,purge,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,train,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,36,8,28,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
pytest-dev/pytest,external_evaluation,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,46,31,15,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
tektoncd/pipeline,holdout,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
tektoncd/pipeline,purge,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
tektoncd/pipeline,train,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,36,8,28,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
containerd/containerd,external_evaluation,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,46,30,16,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
docker/cli,holdout,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
docker/cli,purge,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
docker/cli,train,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,36,7,29,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
helm/helm,external_evaluation,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,46,30,16,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
prometheus/prometheus,holdout,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,purge,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,train,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,36,7,29,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
pytest-dev/pytest,external_evaluation,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,46,30,16,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
tektoncd/pipeline,holdout,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
tektoncd/pipeline,purge,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
tektoncd/pipeline,train,causal_rolling_mad,failure_rate,failure_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,36,7,29,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
containerd/containerd,external_evaluation,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,1,sensitivity,46,33,13,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
docker/cli,holdout,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,1,sensitivity,19,19,0,2,0.10526315789473684,2,2,1.0,1.0,4.254355127930854,4.516927580827325,False,"detector signal, not ground truth"
docker/cli,purge,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,1,sensitivity,4,4,0,2,0.5,1,2,2.0,2.0,10.229250531870296,13.348207686335384,False,"detector signal, not ground truth"
docker/cli,train,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,1,sensitivity,36,10,26,3,0.3,2,3,1.5,2.0,10.862493614868455,46.64363500397766,False,"detector signal, not ground truth"
helm/helm,external_evaluation,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,1,sensitivity,46,33,13,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
prometheus/prometheus,holdout,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,1,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,purge,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,1,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,train,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,1,sensitivity,36,10,26,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
pytest-dev/pytest,external_evaluation,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,1,sensitivity,46,6,40,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
tektoncd/pipeline,holdout,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,1,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
tektoncd/pipeline,purge,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,1,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
tektoncd/pipeline,train,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,1,sensitivity,36,10,26,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
containerd/containerd,external_evaluation,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,2,primary,46,32,14,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
docker/cli,holdout,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,2,primary,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
docker/cli,purge,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,2,primary,4,4,0,1,0.25,1,1,1.0,1.0,13.348207686335384,13.348207686335384,False,"detector signal, not ground truth"
docker/cli,train,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,2,primary,36,9,27,1,0.1111111111111111,1,1,1.0,1.0,10.862493614868455,10.862493614868455,False,"detector signal, not ground truth"
helm/helm,external_evaluation,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,2,primary,46,32,14,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
prometheus/prometheus,holdout,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,2,primary,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,purge,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,2,primary,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,train,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,2,primary,36,9,27,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
pytest-dev/pytest,external_evaluation,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,2,primary,46,5,41,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
tektoncd/pipeline,holdout,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,2,primary,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
tektoncd/pipeline,purge,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,2,primary,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
tektoncd/pipeline,train,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,2,primary,36,9,27,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
containerd/containerd,external_evaluation,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,46,31,15,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
docker/cli,holdout,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
docker/cli,purge,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
docker/cli,train,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,36,8,28,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
helm/helm,external_evaluation,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,46,31,15,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
prometheus/prometheus,holdout,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,purge,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,train,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,36,8,28,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
pytest-dev/pytest,external_evaluation,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,46,4,42,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
tektoncd/pipeline,holdout,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
tektoncd/pipeline,purge,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
tektoncd/pipeline,train,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,3,sensitivity,36,8,28,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
containerd/containerd,external_evaluation,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,46,30,16,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
docker/cli,holdout,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
docker/cli,purge,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
docker/cli,train,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,36,7,29,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
helm/helm,external_evaluation,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,46,30,16,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
prometheus/prometheus,holdout,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,purge,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,train,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,36,7,29,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
pytest-dev/pytest,external_evaluation,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,46,3,43,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
tektoncd/pipeline,holdout,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
tektoncd/pipeline,purge,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
tektoncd/pipeline,train,causal_rolling_mad,rerun_rate,rerun_rate,26,sensitivity,3.5,sensitivity,4,sensitivity,36,7,29,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
containerd/containerd,external_evaluation,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,1,sensitivity,46,33,13,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
docker/cli,holdout,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,1,sensitivity,19,19,0,4,0.21052631578947367,4,4,1.0,1.0,4.7696217069678895,14.970509096418116,False,"detector signal, not ground truth"
docker/cli,purge,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,1,sensitivity,4,4,0,2,0.5,1,2,2.0,2.0,10.229250531870296,13.348207686335384,False,"detector signal, not ground truth"
docker/cli,train,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,1,sensitivity,36,10,26,3,0.3,2,3,1.5,2.0,10.862493614868455,46.64363500397766,False,"detector signal, not ground truth"
helm/helm,external_evaluation,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,1,sensitivity,46,33,13,3,0.09090909090909091,3,3,1.0,1.0,4.758475919479688,4.858825532090773,True,"detector signal, not ground truth"
prometheus/prometheus,holdout,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,1,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,purge,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,1,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,train,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,1,sensitivity,36,10,26,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
pytest-dev/pytest,external_evaluation,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,1,sensitivity,46,6,40,4,0.6666666666666666,2,4,2.0,3.0,4.0612117114554795,4.452073904598273,True,"detector signal, not ground truth"
tektoncd/pipeline,holdout,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,1,sensitivity,19,19,0,7,0.3684210526315789,3,7,1.0,5.0,7.716547393247793,35.66466158293501,False,"detector signal, not ground truth"
tektoncd/pipeline,purge,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,1,sensitivity,4,4,0,2,0.5,2,2,1.0,1.0,8.664913963964063,9.204908523488665,False,"detector signal, not ground truth"
tektoncd/pipeline,train,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,1,sensitivity,36,10,26,1,0.1,1,1,1.0,1.0,18.33436154968371,18.33436154968371,False,"detector signal, not ground truth"
containerd/containerd,external_evaluation,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,2,primary,46,32,14,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
docker/cli,holdout,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,2,primary,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
docker/cli,purge,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,2,primary,4,4,0,1,0.25,1,1,1.0,1.0,13.348207686335384,13.348207686335384,False,"detector signal, not ground truth"
docker/cli,train,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,2,primary,36,9,27,1,0.1111111111111111,1,1,1.0,1.0,10.862493614868455,10.862493614868455,False,"detector signal, not ground truth"
helm/helm,external_evaluation,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,2,primary,46,32,14,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
prometheus/prometheus,holdout,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,2,primary,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,purge,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,2,primary,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
prometheus/prometheus,train,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,2,primary,36,9,27,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
pytest-dev/pytest,external_evaluation,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,2,primary,46,5,41,2,0.4,1,2,2.0,2.0,4.0612117114554795,4.308491311138758,True,"detector signal, not ground truth"
tektoncd/pipeline,holdout,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,2,primary,19,19,0,4,0.21052631578947367,1,4,4.0,4.0,13.126715129484229,35.66466158293501,False,"detector signal, not ground truth"
tektoncd/pipeline,purge,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,2,primary,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
tektoncd/pipeline,train,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,2,primary,36,9,27,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
containerd/containerd,external_evaluation,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,3,sensitivity,46,31,15,0,0.0,0,0,,,,,True,"detector signal, not ground truth"
docker/cli,holdout,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,3,sensitivity,19,19,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
docker/cli,purge,causal_rolling_mad,union,composite,26,sensitivity,3.5,sensitivity,3,sensitivity,4,4,0,0,0.0,0,0,,,,,False,"detector signal, not ground truth"
