repo_full,pr_number,node_id,state,draft,created_at,updated_at,closed_at,merged_at,author_login,author_type,author_association,additions,deletions,changed_files,commits_count,comments_count,review_comments_count,head_sha,head_ref,head_repo_full,base_sha,base_ref,merge_commit_sha,created_at_ts,closed_at_ts,merged_at_ts,event_type,resolution_at,observation_end_at,first_qualified_review_at,received_qualified_review,author_login_key,author_prior_pr_count,author_prior_resolved_count,author_prior_merged_count,author_prior_merge_rate,author_newcomer,repo_open_prs_at_creation,repo_pr_arrivals_28d,repo_merges_28d,ci_context_week,prior_week_ci_attempts_total,prior_week_ci_outcome_n,prior_week_ci_failure_count,prior_week_ci_failure_rate,prior_week_ci_latency_n,prior_week_ci_feedback_latency_median_min,prior_week_ci_feedback_latency_p90_min,prior_week_ci_queue_latency_median_min,prior_week_ci_execution_span_median_min,prior_week_ci_logical_run_n,prior_week_ci_rerun_count,prior_week_ci_rerun_rate,prior_week_ci_additional_attempt_count,prior_week_ci_failed_then_passed_count,prior_week_ci_failed_then_passed_rate_among_reruns,prior_week_ci_merged_pr_count,prior_week_ci_pr_cycle_hours_median,prior_week_ci_qualified_review_latency_hours_median,prior_week_ci_reviewed_pr_n,prior_week_ci_churn_median,prior_week_ci_changed_files_median,prior_week_ci_commits_median,prior_week_ci_created_pr_count,prior_week_ci_workflow_count,prior_week_ci_workflow_concentration_hhi,prior_week_ci_release_count,prior_week_ci_split,prior_week_ci_external_calibration,prior_week_ci_external_evaluation_eligible,prior_week_ci_workflow_adjusted_latency_log,prior_week_ci_latency_log_raw,prior_week_ci_latency_log,prior_week_ci_context_available,time_to_first_review_hours,time_to_resolution_hours,resolution_observed
docker/cli,6304,PR_kwDOBT74_c6kS1u0,closed,0,2025-08-19T12:59:17Z,2025-08-19T20:40:15Z,2025-08-19T13:26:10Z,2025-08-19T13:26:10Z,thaJeztah,User,MEMBER,29,8,8,1,1,1,13010ba673fec3b71fe2eb648df3d0a0abb18e94,internalize_registryclient,thaJeztah/cli,c2a042e0ed0c7c0cd502242dcec1f9adc42d00e9,master,,2025-08-19 12:59:17+00:00,2025-08-19 13:26:10+00:00,2025-08-19 13:26:10+00:00,merged,2025-08-19 13:26:10+00:00,2025-08-19 13:26:10+00:00,2025-08-19 13:20:51+00:00,1,thajeztah,672,657,635,0.9665144596651446,0,80,91,80,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.35944444444444446,0.44805555555555554,1
docker/cli,6305,PR_kwDOBT74_c6kTD21,closed,0,2025-08-19T13:16:59Z,2025-08-19T20:34:36Z,2025-08-19T13:27:16Z,2025-08-19T13:27:16Z,Benehiko,User,MEMBER,60,20,10,1,1,0,cfb8cb91f2e065475f5b693282d618081ed7b945,commands/system,Benehiko/docker-cli,2e3d0219123ad76021f48becbcee34d287d75d38,master,,2025-08-19 13:16:59+00:00,2025-08-19 13:27:16+00:00,2025-08-19 13:27:16+00:00,merged,2025-08-19 13:27:16+00:00,2025-08-19 13:27:16+00:00,2025-08-19 13:26:59+00:00,1,benehiko,47,46,36,0.782608695652174,0,80,92,81,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.16666666666666666,0.1713888888888889,1
docker/cli,6306,PR_kwDOBT74_c6kTD9n,closed,0,2025-08-19T13:17:09Z,2025-10-03T12:41:19Z,2025-08-19T18:36:23Z,2025-08-19T18:36:23Z,thaJeztah,User,MEMBER,11,43,2,1,1,0,9b9d103b297cdff32e35dde771c8c392c7caabeb,remove_quote_handling,thaJeztah/cli,2e3d0219123ad76021f48becbcee34d287d75d38,master,,2025-08-19 13:17:09+00:00,2025-08-19 18:36:23+00:00,2025-08-19 18:36:23+00:00,merged,2025-08-19 18:36:23+00:00,2025-08-19 18:36:23+00:00,2025-08-19 18:34:29+00:00,1,thajeztah,673,657,635,0.9665144596651446,0,81,93,81,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,5.288888888888889,5.320555555555556,1
docker/cli,6307,PR_kwDOBT74_c6kT-Ek,closed,0,2025-08-19T14:33:16Z,2025-08-19T16:03:56Z,2025-08-19T15:03:23Z,2025-08-19T15:03:23Z,thaJeztah,User,MEMBER,7,7,5,1,1,0,4881921784a4467ea7bffe025dde082910b8ade9,28.x_bump_gha,thaJeztah/cli,4313a2bbb784677d7fa60d43135782cbaba64483,28.x,,2025-08-19 14:33:16+00:00,2025-08-19 15:03:23+00:00,2025-08-19 15:03:23+00:00,merged,2025-08-19 15:03:23+00:00,2025-08-19 15:03:23+00:00,2025-08-19 15:03:16+00:00,1,thajeztah,674,659,637,0.9666160849772383,0,79,94,84,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.5,0.5019444444444444,1
docker/cli,6308,PR_kwDOBT74_c6kUGuK,closed,0,2025-08-19T14:45:33Z,2025-08-19T16:04:14Z,2025-08-19T15:06:36Z,2025-08-19T15:06:35Z,thaJeztah,User,MEMBER,21,0,1,1,1,0,31fa40cb258a3696147f4ab64f4cb3f243704786,28.x_backport_mountrecursive,thaJeztah/cli,4313a2bbb784677d7fa60d43135782cbaba64483,28.x,,2025-08-19 14:45:33+00:00,2025-08-19 15:06:36+00:00,2025-08-19 15:06:35+00:00,merged,2025-08-19 15:06:35+00:00,2025-08-19 15:06:35+00:00,2025-08-19 15:06:29+00:00,1,thajeztah,675,659,637,0.9666160849772383,0,80,95,84,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.3488888888888889,0.35055555555555556,1
docker/cli,6309,PR_kwDOBT74_c6kU_Tu,closed,0,2025-08-19T16:09:59Z,2025-09-03T18:27:33Z,2025-08-19T18:19:42Z,2025-08-19T18:19:42Z,thaJeztah,User,MEMBER,182,130,1,2,1,0,8f8d39c35eff43dd7828f9b4f995a557d1e1fbbc,28.x_backport_docs,thaJeztah/cli,830b5f1d2f08dd781d6e14f3f65ceffff5405917,28.x,,2025-08-19 16:09:59+00:00,2025-08-19 18:19:42+00:00,2025-08-19 18:19:42+00:00,merged,2025-08-19 18:19:42+00:00,2025-08-19 18:19:42+00:00,2025-08-19 18:19:35+00:00,1,thajeztah,676,661,639,0.9667170953101362,0,79,96,86,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,2.16,2.1619444444444444,1
docker/cli,6310,PR_kwDOBT74_c6kVBgB,closed,0,2025-08-19T16:13:45Z,2025-08-19T18:44:12Z,2025-08-19T18:30:52Z,2025-08-19T18:30:51Z,thaJeztah,User,MEMBER,2,2,1,1,1,0,be307b2925b2649094be371ba1b2bb9476e39726,28.x_backport_rm_decodeauthconfig,thaJeztah/cli,830b5f1d2f08dd781d6e14f3f65ceffff5405917,28.x,,2025-08-19 16:13:45+00:00,2025-08-19 18:30:52+00:00,2025-08-19 18:30:51+00:00,merged,2025-08-19 18:30:51+00:00,2025-08-19 18:30:51+00:00,2025-08-19 18:30:46+00:00,1,thajeztah,677,661,639,0.9667170953101362,0,80,97,86,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,2.283611111111111,2.285,1
docker/cli,6311,PR_kwDOBT74_c6kVFQp,closed,0,2025-08-19T16:20:07Z,2025-08-20T10:04:50Z,2025-08-20T10:04:45Z,2025-08-20T10:04:45Z,thaJeztah,User,MEMBER,42,33,12,4,1,0,80884714dea5b0d764892e495a30cc13864326d8,28.x_backport_deprecate_platform_flags,thaJeztah/cli,830b5f1d2f08dd781d6e14f3f65ceffff5405917,28.x,,2025-08-19 16:20:07+00:00,2025-08-20 10:04:45+00:00,2025-08-20 10:04:45+00:00,merged,2025-08-20 10:04:45+00:00,2025-08-20 10:04:45+00:00,2025-08-20 10:02:15+00:00,1,thajeztah,678,661,639,0.9667170953101362,0,81,98,86,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,17.702222222222222,17.74388888888889,1
docker/cli,6312,PR_kwDOBT74_c6kWg0Y,closed,0,2025-08-19T19:03:05Z,2025-08-28T12:30:14Z,2025-08-20T13:55:43Z,2025-08-20T13:55:43Z,thaJeztah,User,MEMBER,797,333,95,18,1,0,ce242b0ee8a3ae7758744082a06bcb8348fdc8c6,28.x_backport_deprecate_cobra_commands,thaJeztah/cli,acb019a3445a2ef3e030fb53b09a9fd2bfd1ff4d,28.x,,2025-08-19 19:03:05+00:00,2025-08-20 13:55:43+00:00,2025-08-20 13:55:43+00:00,merged,2025-08-20 13:55:43+00:00,2025-08-20 13:55:43+00:00,2025-08-20 12:48:34+00:00,1,thajeztah,679,664,642,0.9668674698795181,0,79,99,89,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,17.758055555555554,18.877222222222223,1
docker/cli,6313,PR_kwDOBT74_c6kXUhC,closed,0,2025-08-19T20:39:26Z,2025-08-20T09:58:08Z,2025-08-20T09:58:05Z,2025-08-20T09:58:05Z,thaJeztah,User,MEMBER,29,8,8,1,1,0,66c3dbdfedee0875f1ae9df4c1339c5f7a4bc475,28.x_backport_internalize_registryclient,thaJeztah/cli,cf44e3164b7f428dd9be792073031b4aeb2bb660,28.x,,2025-08-19 20:39:26+00:00,2025-08-20 09:58:05+00:00,2025-08-20 09:58:05+00:00,merged,2025-08-20 09:58:05+00:00,2025-08-20 09:58:05+00:00,2025-08-20 09:42:06+00:00,1,thajeztah,680,665,643,0.9669172932330827,0,79,99,90,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,13.044444444444444,13.310833333333333,1
docker/cli,6314,PR_kwDOBT74_c6kXxWA,closed,0,2025-08-19T21:31:08Z,2025-08-20T09:57:38Z,2025-08-20T09:57:34Z,2025-08-20T09:57:34Z,thaJeztah,User,MEMBER,16,23,1,2,1,4,4286883b956cfafec25b421aa94ae16cefebe1c8,auth_cleanups,thaJeztah/cli,c3170f1c811b3f7c866a35c3ab70f14af21d6522,master,,2025-08-19 21:31:08+00:00,2025-08-20 09:57:34+00:00,2025-08-20 09:57:34+00:00,merged,2025-08-20 09:57:34+00:00,2025-08-20 09:57:34+00:00,2025-08-20 09:56:11+00:00,1,thajeztah,681,665,643,0.9669172932330827,0,80,100,89,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,12.4175,12.440555555555555,1
docker/cli,6315,PR_kwDOBT74_c6kXybC,closed,0,2025-08-19T21:33:37Z,2025-08-20T09:58:31Z,2025-08-20T09:58:28Z,2025-08-20T09:58:27Z,thaJeztah,User,MEMBER,16,23,1,2,1,0,942eade165a9ab1b6496dafa0bef4676135a1672,28.x_backport_auth_cleanups,thaJeztah/cli,cf44e3164b7f428dd9be792073031b4aeb2bb660,28.x,,2025-08-19 21:33:37+00:00,2025-08-20 09:58:28+00:00,2025-08-20 09:58:27+00:00,merged,2025-08-20 09:58:27+00:00,2025-08-20 09:58:27+00:00,2025-08-20 09:56:31+00:00,1,thajeztah,682,665,643,0.9669172932330827,0,81,101,89,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,12.381666666666666,12.41388888888889,1
docker/cli,6316,PR_kwDOBT74_c6kdyPp,closed,0,2025-08-20T10:30:27Z,2025-08-20T10:57:02Z,2025-08-20T10:42:58Z,2025-08-20T10:42:58Z,Benehiko,User,MEMBER,28,13,4,1,1,1,78a8856c1459d920f7a3642855bd774dbd16f021,command/network,Benehiko/docker-cli,4643b42e1d65681028d2a1d5f852750dc45387b5,master,,2025-08-20 10:30:27+00:00,2025-08-20 10:42:58+00:00,2025-08-20 10:42:58+00:00,merged,2025-08-20 10:42:58+00:00,2025-08-20 10:42:58+00:00,2025-08-20 10:42:43+00:00,1,benehiko,48,47,37,0.7872340425531915,0,77,100,94,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.20444444444444446,0.2086111111111111,1
docker/cli,6317,PR_kwDOBT74_c6kd23q,closed,0,2025-08-20T10:35:57Z,2025-08-20T10:56:52Z,2025-08-20T10:43:51Z,2025-08-20T10:43:51Z,Benehiko,User,MEMBER,17,9,2,1,1,0,ab3fcf9f9b72dcd8e80688598b6fdd4d6afe9158,command/node,Benehiko/docker-cli,4643b42e1d65681028d2a1d5f852750dc45387b5,master,,2025-08-20 10:35:57+00:00,2025-08-20 10:43:51+00:00,2025-08-20 10:43:51+00:00,merged,2025-08-20 10:43:51+00:00,2025-08-20 10:43:51+00:00,2025-08-20 10:43:43+00:00,1,benehiko,49,47,37,0.7872340425531915,0,78,101,94,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.12944444444444445,0.13166666666666665,1
docker/cli,6318,PR_kwDOBT74_c6kd75v,closed,0,2025-08-20T10:42:31Z,2025-08-20T10:56:42Z,2025-08-20T10:51:14Z,2025-08-20T10:51:14Z,Benehiko,User,MEMBER,15,7,2,1,1,0,02fda07211c6125410e6aa2f9bb2641852a5db37,command/manifest,Benehiko/docker-cli,4643b42e1d65681028d2a1d5f852750dc45387b5,master,,2025-08-20 10:42:31+00:00,2025-08-20 10:51:14+00:00,2025-08-20 10:51:14+00:00,merged,2025-08-20 10:51:14+00:00,2025-08-20 10:51:14+00:00,2025-08-20 10:44:47+00:00,1,benehiko,50,47,37,0.7872340425531915,0,79,102,94,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.03777777777777778,0.14527777777777778,1
docker/cli,6319,PR_kwDOBT74_c6kd_DB,closed,0,2025-08-20T10:46:59Z,2025-08-20T10:56:32Z,2025-08-20T10:49:06Z,2025-08-20T10:49:06Z,Benehiko,User,MEMBER,13,6,2,1,2,0,e00762ed7d5f929ee75f9dd95e4ee1ca7dd02f0d,command/secret,Benehiko/docker-cli,6b58c4d5455fe4b4866b26708ebf343c188fd2b8,master,,2025-08-20 10:46:59+00:00,2025-08-20 10:49:06+00:00,2025-08-20 10:49:06+00:00,merged,2025-08-20 10:49:06+00:00,2025-08-20 10:49:06+00:00,2025-08-20 10:48:10+00:00,1,benehiko,51,49,39,0.7959183673469388,0,78,103,96,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.01972222222222222,0.035277777777777776,1
docker/cli,6320,PR_kwDOBT74_c6keEJr,closed,0,2025-08-20T10:53:57Z,2025-08-20T10:59:09Z,2025-08-20T10:57:33Z,2025-08-20T10:57:33Z,Benehiko,User,MEMBER,19,11,2,1,1,0,88178eda32b1fd64b4b1ea0ea1c5a194d6cf6e17,command/service,Benehiko/docker-cli,cd859b33b4bc9b4a8a4fbc3138eb658ffe38c048,master,,2025-08-20 10:53:57+00:00,2025-08-20 10:57:33+00:00,2025-08-20 10:57:33+00:00,merged,2025-08-20 10:57:33+00:00,2025-08-20 10:57:33+00:00,2025-08-20 10:57:32+00:00,1,benehiko,52,51,41,0.803921568627451,0,77,104,98,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.059722222222222225,0.06,1
docker/cli,6321,PR_kwDOBT74_c6keJdq,closed,0,2025-08-20T10:58:38Z,2025-08-20T11:19:48Z,2025-08-20T11:18:36Z,2025-08-20T11:18:36Z,Benehiko,User,MEMBER,33,18,4,1,1,0,9961e39d40d02694711bf5f4701dc4d5bd06247b,command/volume,Benehiko/docker-cli,7a50955006e9f9f1fb1147ac89e75abf9b90c93e,master,,2025-08-20 10:58:38+00:00,2025-08-20 11:18:36+00:00,2025-08-20 11:18:36+00:00,merged,2025-08-20 11:18:36+00:00,2025-08-20 11:18:36+00:00,2025-08-20 11:18:34+00:00,1,benehiko,53,52,42,0.8076923076923077,0,77,105,99,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.3322222222222222,0.3327777777777778,1
docker/cli,6322,PR_kwDOBT74_c6kedOu,closed,0,2025-08-20T11:24:47Z,2025-08-20T11:42:30Z,2025-08-20T11:40:09Z,2025-08-20T11:40:09Z,Benehiko,User,MEMBER,19,11,2,1,1,0,3b0edc794c1a4fedb910e900cc51839a0d0c6ac4,command/context,Benehiko/docker-cli,89316e18fcd3ea76447b5eae56de5166f0b94300,master,,2025-08-20 11:24:47+00:00,2025-08-20 11:40:09+00:00,2025-08-20 11:40:09+00:00,merged,2025-08-20 11:40:09+00:00,2025-08-20 11:40:09+00:00,2025-08-20 11:26:01+00:00,1,benehiko,54,53,43,0.8113207547169812,0,77,106,100,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.020555555555555556,0.2561111111111111,1
docker/cli,6323,PR_kwDOBT74_c6kegex,closed,0,2025-08-20T11:28:53Z,2025-08-20T11:42:20Z,2025-08-20T11:36:41Z,2025-08-20T11:36:41Z,Benehiko,User,MEMBER,17,9,2,1,1,0,630fe430ffb7ecd3574a1eeea9ec7c1d17abe390,command/stack,Benehiko/docker-cli,89316e18fcd3ea76447b5eae56de5166f0b94300,master,,2025-08-20 11:28:53+00:00,2025-08-20 11:36:41+00:00,2025-08-20 11:36:41+00:00,merged,2025-08-20 11:36:41+00:00,2025-08-20 11:36:41+00:00,2025-08-20 11:36:38+00:00,1,benehiko,55,53,43,0.8113207547169812,0,78,107,100,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.12916666666666668,0.13,1
docker/cli,6324,PR_kwDOBT74_c6keoyx,closed,0,2025-08-20T11:39:16Z,2025-08-20T11:45:47Z,2025-08-20T11:43:43Z,2025-08-20T11:43:43Z,Benehiko,User,MEMBER,29,5,5,1,1,0,d4588c711c8643547d9f7d7e68babbfe51700da6,command/registry,Benehiko/docker-cli,bf9173f3833b9a47289e80792f2fcc4c035e714e,master,,2025-08-20 11:39:16+00:00,2025-08-20 11:43:43+00:00,2025-08-20 11:43:43+00:00,merged,2025-08-20 11:43:43+00:00,2025-08-20 11:43:43+00:00,2025-08-20 11:40:18+00:00,1,benehiko,56,54,44,0.8148148148148148,0,78,108,101,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.017222222222222222,0.07416666666666667,1
docker/cli,6325,PR_kwDOBT74_c6ke5UD,closed,0,2025-08-20T12:01:46Z,2025-08-20T12:21:51Z,2025-08-20T12:08:41Z,2025-08-20T12:08:41Z,Benehiko,User,MEMBER,18,10,2,1,1,0,bf39340294eecc19a69ff1e9951e02eefa9c4363,command/swarm,Benehiko/docker-cli,b2b7187244913a41610dc647de3e1c9d92aa9220,master,,2025-08-20 12:01:46+00:00,2025-08-20 12:08:41+00:00,2025-08-20 12:08:41+00:00,merged,2025-08-20 12:08:41+00:00,2025-08-20 12:08:41+00:00,2025-08-20 12:08:39+00:00,1,benehiko,57,56,46,0.8214285714285714,0,77,109,102,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.11472222222222223,0.11527777777777778,1
docker/cli,6326,PR_kwDOBT74_c6ke7WN,closed,0,2025-08-20T12:04:47Z,2025-08-20T12:21:43Z,2025-08-20T12:13:19Z,2025-08-20T12:13:19Z,Benehiko,User,MEMBER,20,12,2,1,1,0,c6b7268932773346bb9e4eba25673b2064eeaffb,command/plugin,Benehiko/docker-cli,b2b7187244913a41610dc647de3e1c9d92aa9220,master,,2025-08-20 12:04:47+00:00,2025-08-20 12:13:19+00:00,2025-08-20 12:13:19+00:00,merged,2025-08-20 12:13:19+00:00,2025-08-20 12:13:19+00:00,2025-08-20 12:08:59+00:00,1,benehiko,58,56,46,0.8214285714285714,0,78,110,102,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.07,0.14222222222222222,1
docker/cli,6327,PR_kwDOBT74_c6ke8rI,closed,0,2025-08-20T12:06:24Z,2025-08-20T13:04:19Z,2025-08-20T13:04:16Z,2025-08-20T13:04:16Z,thaJeztah,User,MEMBER,5,12,3,1,2,0,2ce94e4fffd33e8ca35aba395935409fbf75e2ad,registryclient_simplify_repositoryEndpoint,thaJeztah/cli,b2b7187244913a41610dc647de3e1c9d92aa9220,master,,2025-08-20 12:06:24+00:00,2025-08-20 13:04:16+00:00,2025-08-20 13:04:16+00:00,merged,2025-08-20 13:04:16+00:00,2025-08-20 13:04:16+00:00,2025-08-20 12:59:46+00:00,1,thajeztah,683,670,648,0.9671641791044776,0,79,111,102,2025-08-11 00:00:00+00:00,476.0,464.0,73.0,0.1573275862068965,464.0,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448.0,28.0,0.0625,28.0,27.0,0.9642857142857144,23.0,16.439722222222223,8.446666666666667,23.0,31.0,2.0,1.0,28.0,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,1,0.8894444444444445,0.9644444444444444,1
